package,count
Evapotranspiration,10287
EVchargcost,2006
evclass,3862
EvCombR,3954
evd,155814
evdbayes,5156
evenBreak,335
event,2487
eventdataR,14357
EventDetectGUI,1997
EventDetectR,3229
eventglm,4421
eventInterval,2278
eventPred,4858
EventPredInCure,2083
eventstream,2107
eventstudyr,4603
eventTrack,3088
EventWinRatios,4545
evgam,22685
EVI,2450
evian,2129
evidence,3073
evidenceFactors,2037
EvidenceSynthesis,5024
evident,2445
EviewsR,4812
evilDice,2878
evinf,2687
evir,20478
evitaicossa,1037
evmix,16032
evobiR,3291
evola,811
evolMap,2726
evolqg,5152
EvolutionaryGames,2690
evolvability,2651
evolved,566
Evomorph,2259
evoper,3215
EvoPhylo,2840
evoTS,2644
evprof,2696
evsim,2966
evt0,2993
evtclass,1876
evtree,21744
EWGoF,2665
EWOC.Comb,1035
ewoc,2669
ewp,1039
EwR,2438
EWS,2848
EWSmethods,3040
Exact,473343
exact.n,2429
exact2x2,28484
exactamente,2097
exactci,28365
ExactCIdiff,3663
ExactCIone,1876
ExactCox,3241
exactextractr,86088
exactLTRE,2555
ExactMed,3469
ExactMultinom,2079
exactRankTests,276751
exametrika,281
ExamPAData,3153
exampletestr,12396
exams.forge,1165
exams,22738
exams.mylearn,2244
exams2forms,991
exams2learnr,2946
exams2sakai,2441
ExceedanceTools,4021
excel.link,15438
excel2eprime,2008
exceldata,6346
ExcelFunctionsR,4170
excelR,9932
excerptr,1804
ExcessMass,1980
excessmort,3621
excluder,3900
ExclusionTable,2554
exCon,2737
excursions,6422
exdex,10863
exdqlm,3434
executablePackeR,1673
ExGaussEstim,2421
exhaustiveRasch,229
ExhaustiveSearch,2127
exif,894
exifr,10252
exiftoolr,16893
ExNRuleEnsemble,3302
ExpAnalysis3d,3187
ExPanDaR,6047
expandFunctions,2181
EXPAR,4464
EXPARMA,2580
expDB,2921
ExpDE,2196
ExpDes,9694
ExpDes.pt,22897
experDesign,3242
experiences,2139
experiment,4663
experimentr,3717
ExpertChoice,2191
expertsurv,1470
ExpGenetic,2305
expint,186389
expirest,3506
explainer,3522
ExplodeLayout,1906
explor,14668
exploratory,3690
explore,20972
exploreR,2501
expm,916548
export,23457
ExPosition,13037
ExposR,3074
expperm,2282
ExpRep,1833
expSBM,2068
expsmooth,92778
expss,90009
expstudy,3287
exreport,2282
EXRQ,2199
extBatchMarking,3512
ExtDist,7230
extendedFamily,3121
exteriorMatch,1808
extlasso,3017
ExtMallows,1901
ExtractTrainData,2982
extraDistr,222280
extrafont,450575
extrafontdb,371385
extrafrail,4385
extraoperators,21099
extras,6734
extrasteps,552
extraterrestrial,1873
extRatum,2338
extRC,2126
ExtremalDep,4746
ExtremeBounds,5947
extremefit,4438
extremeIndex,2601
extrememix,529
ExtremeRisks,2441
extRemes,40444
extremeStat,5648
extremevalues,138762
extremis,3919
extremogram,2191
ExtrPatt,2102
exuber,5341
exvatools,4655
eye,3531
eyedata,1816
eyelinker,3623
eyelinkReader,3482
eyeRead,2960
eyetools,1070
eyetrackingR,5382
eyeTrackR,2688
ez.combat,2501
ez,100973
ezcox,6816
ezCutoffs,2128
ezec,2181
ezECM,454
EzGP,1588
ezknitr,4799
ezmmek,2463
ezplot,5409
ezr,2991
EZtune,3360
f1dataR,4503
FaaSr,2286
fabCI,2382
FABInference,1824
fabisearch,3062
fable.ata,6053
fable,247586
fable.prophet,9489
fableCount,2142
fabletools,291059
fabMix,3546
fabPrediction,1685
fabR,4731
fabricatr,24709
fabricerin,2150
face,4406
facebookadsR,2622
facebookleadsR,2539
facebookorganicR,2551
facerec,2439
facmodCS,2844
facmodTS,2827
factiv,2100
FACTMLE,1983
FactoClass,11465
factoextra,991296
FactoInvestigate,52760
FactoMineR,1273929
factoptd,1879
factor.switching,3885
factor256,2685
FactorAssumptions,2765
FactorCopula,3374
factorEx,317
factorial2x2,2131
factormodel,3076
factorplot,2176
factorstochvol,6700
factory,2046
Factoshiny,62531
factReg,2228
factset.protobuf.stach.v2,2985
fad,3196
FADA,2767
FAdist,10325
FADPclust,3383
faersquarterlydata,3350
FAfA,1109
Fahrmeir,13497
fail,2696
fairadapt,4144
FAIRmaterials,8869
FairMclus,2952
fairml,5420
fairmodels,4653
fairsubset,2186
fake,3913
fakemake,6573
fakir,3132
fakmct,7639
falcon,2210
falconx,6352
fam.recrisk,1749
FAMetA,3904
FamEvent,4235
familial,2977
familiar,5004
Familias,3568
Families,2721
FAmle,3210
FAMoS,2337
famSKATRC,5891
fanc,4492
fANCOVA,24728
fancycut,3557
fangs,91242
fanplot,18654
fansi,12585545
fanyi,8381
FAO56,3074
FAOSTAT,6594
faoutlier,5161
faq,2693
far,4802
faraway,137028
FARDEEP,2827
farff,5792
FarmTest,3256
farr,8535
farrell,2960
farver,10355124
FAS,2386
fasano.franceschini.test,3846
fase,1548
FASeg,1758
fAssets,20268
fasstr,5755
FAST.R,2892
fasta,7250
fastadi,3135
fastAFT,2716
fastai,11768
fastbackward,3993
FastBandChol,2001
fastbeta,4519
fastcluster,175643
fastcmh,2363
fastcmprsk,4795
fastcox,6352
fastcpd,8633
FastCUB,2523
fastdid,1245
fastDummies,560149
fasterElasticNet,1916
fasterize,47090
fasterRaster,201
fastFMM,3043
FastGaSP,5872
fastGHQuad,85938
fastGLCM,2825
fastglm,29530
fastglmpca,1926
FastGP,3844
fastGraph,7157
fastICA,249536
FastImputation,3428
FastJM,3968
fastJT,3048
FastKM,2516
fastkmedoids,3595
FastKNN,2659
fastkqr,4167
fastLink,8233
fastliu,1702
fastLogisticRegressionWrap,2601
fastlogitME,2347
fastM,2189
fastmap,10565816
fastmatch,605867
fastmatrix,24384
fastmit,2165
fastml,1077
fastNaiveBayes,7196
fastnet,3269
fastOnlineCpt,1837
FastPCS,4371
fastPLS,162
fastplyr,1448
fastpng,662
fastpos,2992
fastqcr,9021
fastqq,3376
fastR2,5833
FastRCS,3335
fastrep,2132
FastRet,321
fastRG,3192
fastRhockey,4798
fastrmodels,13148
FastRWeb,6786
fastshap,27989
fastSOM,3111
FastStepGraph,1595
fastText,4658
fastTextR,5555
fasttime,206694
fastTS,2953
FastUtils,1465
fastverse,20328
fastVoteR,325
fastWavelets,2620
fat2Lpoly,2874
FateID,4172
FatTailsR,5167
FaultTree,3729
faux,15200
fauxnaif,5054
fauxpas,41269
FAVA,183
FAVAR,3194
favawesome,981
faviconPlease,3445
favnums,1784
FAwR,3468
fbar,3377
fBasics,394630
fbati,4763
FBCRM,2054
FBFsearch,3003
fbglm,1072
FBMS,2141
FBN,3556
fbnet,2692
fBonds,3600
fbRads,3521
fbroc,3561
fbst,4757
fc,1909
fca,2268
fcaR,5495
fcci,1971
fcfdr,2981
fChange,377
fcirt,2265
fcl,82185
fclust,9244
fcm,2453
FCO,3485
fCopulae,19407
fcp,3586
FCPS,11867
fcros,3776
fctutils,673
fcuk,2148
FCVAR,3780
FD,49468
fda,189104
fda.usc,28493
fdaACF,2764
fdaconcur,3209
fdadensity,2814
fdaMixed,3136
fdaMocca,1975
fdANOVA,2806
fdaoutlier,3149
fdapace,28945
fdapaceShiny,2825
fdaPDE,5804
fdaPOIFD,2715
fdarep,1830
fdaSP,2153
fdasrvf,8313
fdatest,3224
FDboost,16185
fddm,3810
fdesigns,646
fdm2id,6517
fDMA,4532
fdq,3331
fdrci,3852
fdrDiscreteNull,2433
FDRestimation,3581
FDRsamplesize2,2318
FDRsampsize,2154
fdrtool,252337
fds,145964
fdth,48323
fdWasserstein,1700
FDX,4646
FEA,2897
FeaLect,3150
feasts,226963
feather,165759
feature,6468
featureCorMatrix,2203
FeatureExtraction,4776
featurefinder,2179
featureflag,2184
FeatureImpCluster,4492
features,3324
FeatureTerminatoR,2868
featurizer,1874
fec16,4025
fechner,2811
fect,4752
FedData,11096
federalregister,2178
FedIRT,1578
fedmatch,8704
fedstatAPIr,3450
fedz1,2017
feisr,20967
felp,4084
feltr,7518
fence,1917
FENmlm,4327
FEprovideR,1977
FER,2685
fermicatsR,6148
ferrn,2687
FertBoot,1988
fertilmodel,3150
FertNet,2755
FESta,2196
fetch,3017
fetchGoogleAnalyticsR,2529
fetchSalesforceR,2185
fExtremes,14833
ff,180898
FFD,3513
FFdownload,85062
ffmanova,9135
ffp,3225
ffscrapr,6973
FFTrees,5793
fftw,41604
fftwtools,65650
FGalgorithm,1792
fGarch,152844
fgeo.analyze,3280
fgeo,2230
fgeo.plot,3903
fgeo.tool,4020
fgeo.x,2121
fgitR,2575
FGLMtrunc,1771
fglsnet,2350
Fgmutils,5263
FGRepo,813
fgui,4057
FHDI,3403
fhircrackr,4796
fHMM,9184
FHtest,4908
FI,1798
fiberLD,2872
fic,2188
fICA,3680
fidelius,2851
fido,14917
FielDHub,10798
fields,460475
FieldSimR,4112
fiery,9791
FIESTA,4441
FIESTAutils,4862
fig,2789
figir,2906
figma,2040
figpatch,3121
file2meco,12027
filearray,6392
filebin,9173
filecacher,2911
filehash,88469
filehashSQLite,4416
filelock,695620
filematrix,6087
filenamer,4128
files,2337
filesstrings,19402
FILEST,2244
filibustr,1324
filling,3979
fillpattern,4103
fillr,2385
FilmsGmooG,1321
filterNHP,2418
filters,4349
fImport,16292
finalfit,48613
finalsize,3336
FinAna,2641
FinancialMath,13677
finbif,8976
FinCal,22601
finch,4018
FinCovRegularization,2333
findGSEP,1080
findInFiles,7165
findInGit,2189
FindIt,3887
findPackage,2526
findpython,38876
findR,4221
findSVI,2409
findviews,2256
FinePop,3708
FinePop2,1897
finetune,24172
fingerprint,14452
fingerPro,2517
finiteruinprob,6071
finity,3120
FinNet,3351
finnishgrid,2682
finnsurveytext,2957
finnts,6797
FinTS,60676
fio,991
fipio,4636
FiRE,2383
firebase,3805
firebehavioR,2206
first,2577
FiSh,2476
fishbc,2215
fishdata,2220
FisherEM,3784
fisheye,2901
fishkirkko2015,1814
fishmethods,13201
fishMod,18918
FishPhyloMaker,3214
FishProxCompAnalyzer,1010
fishRman,2399
fishtree,4121
fishualize,5038
FisPro,4060
FIT,3790
fit.models,44379
fitbitr,3142
fitbitScraper,2944
fitbitViz,5121
fitConic,3247
fitdistrplus,515572
FitDynMix,2297
fitHeavyTail,9056
fitlandr,2369
fitmix,1758
fitODBOD,5068
fitODBODRshiny,2238
fitplc,2891
fitPoly,2277
fitPS,4014
fitscape,2213
FITSio,12714
fitteR,2855
FitUltD,2058
fitur,5615
fitzRoy,80126
fivethirtyeight,27902
FixedPoint,4574
fixedTimeEvents,2383
fixerapi,2129
fixest,191766
fixr,2662
FixSeqMTP,2055
fixtuRes,2868
fizzbuzzR,1770
FjordLight,4051
FKF,9717
FKF.SP,5352
FKSUM,3951
flacco,3493
flagr,1937
flam,2332
FLAME,9302
flametree,3588
flamingos,1816
flan,3648
flap,2278
flare,8257
flashCard,4401
flashClust,679189
flashier,2392
flashlight,6988
flashr,2757
flatr,1874
flattabler,80174
flatxml,3530
fledge,3220
flevr,2113
flexclust,91169
flexCWM,3032
flexdashboard,131177
FlexDir,3428
FlexGAM,1973
flexiblas,2565
flexlsx,4537
flexmet,2401
flexmix,282707
flexmsm,2692
FlexParamCurve,3845
flexpolyline,6785
FlexReg,3079
FlexRL,114
flexrsurv,4994
FlexScan,2811
flexsiteboard,3453
flexsurv,82367
flexsurvcure,15295
flextable,683342
FlexVarJM,1981
FlickrAPI,2090
flightplot,2073
FLightR,3298
flightsbr,8730
flimo,3437
flintyR,2803
flip,4345
flipbookr,2947
flipdownr,1957
flipdownWidgets,1909
flippant,3781
flipr,3752
flipscores,2841
float,114839
flock,37086
flocker,1462
flood,1899
FloodFreqPlot,2558
FLOPART,5120
flora,5092
florabr,3579
FLORAL,3548
flourishcharts,496
flow,3830
flowchart,5688
FlowerMate,1012
flowmapblue,920
flowmapper,1775
flowml,3133
FlowRegEnvCost,1986
FlowScreen,3675
flowTraceR,3244
flps,9099
FLR,2239
flsa,4647
FLSSS,5036
Fluidigm,2133
fluidsynth,2788
fluoSurv,1781
fluspect,1792
flux,5261
fluxfinder,1140
fluxible,2024
fluxweb,2726
flying,2449
FlyingR,3061
fma,104432
FMAdist,2732
FMAT,4293
FMC,3505
fmcmc,4090
fmdu,2461
FME,25523
fmeffects,20403
fmerPack,1823
fmesher,54608
FMM,2890
FMP,2156
fmpapi,121
fmpcloudr,3668
FMradio,2171
fmri,7715
fmriqa,2272
fMRIscrub,3751
fMRItools,6504
fmsb,147744
FMsmsnReg,1988
FMStable,17345
fmt,3157
fmtr,13250
fMultivar,30783
fmx,3197
fnets,3386
FNN,1046130
fNonlinear,7048
FnR,4570
fntl,1184
FOCI,5616
focusedMDS,1974
foghorn,1162172
folda,1419
folders,2534
folio,5633
fomantic.plus,2629
fontawesome,9274707
fontBitstreamVera,555479
fontcm,16454
fontLiberation,557613
fontquiver,563098
foodquotient,2824
foodwebWrapper,1976
footballpenaltiesBL,2085
footBayes,3273
footprint,2718
foqat,4576
ForagingOrg,1886
forams,3549
forcats,6546649
forceplate,3752
forceR,2777
foreach,2909979
ForeCA,5073
forecast,3169643
ForecastCombinations,2367
forecasteR,3062
forecastHybrid,61010
forecastLSW,2681
forecastML,5101
forecastSNSTS,2809
FoReco,4531
ForeComp,2817
forecTheta,44918
foreign,1136715
forensicolors,1413
forensim,2012
foreSIGHT,3991
forestat,2897
forestControl,2480
ForestDisc,1816
forestecology,2986
forested,1213
ForestElementsR,144
forestError,6061
ForestFit,4924
ForestGapR,3458
forestGYM,735
forestHES,2195
forestinventory,3042
forestly,2310
forestmangr,13512
forestmodel,20659
forestplot,111346
forestploter,49177
forestr,2446
forestRK,2310
forestry,2768
forestSAS,957
ForestTools,10136
foretell,1979
forge,37436
ForIT,2651
formatBibtex,2058
formatdown,4714
formatR,903756
formattable,223491
formatters,29831
formods,3275
FormShare,2832
Formula,2674433
formula.tools,148925
formulaic,5323
formulops,1786
FormulR,1868
forplo,3973
forrel,4716
forsearch,5745
forstringr,5914
fortunes,40165
forward,3613
forwards,2197
fossil,15857
fossilbrush,3429
FossilSim,6801
FossilSimShiny,5882
foto,2421
foundry,2444
FourgameteP,1763
fourierin,3455
fourPNO,3451
FourScores,2098
FourWayHMM,3354
fpa,1820
fPASS,2246
fpc,243767
FPCA3D,1822
FPCdpca,1262
fpCompare,33627
FPDclustering,4454
fpeek,22435
fpest,1731
FPLdata,2449
fplot,3996
fplyr,3405
fpop,4743
fpopw,3164
fPortfolio,28903
fpow,2918
fpp2,176905
fpp3,195611
fptdApprox,4630
FPV,1853
fqacalc,2247
fqadata,2679
fqar,3491
fr,2988
frab,3436
fracdiff,1871194
fracdist,2623
FracKrigingR,2241
fracprolif,2912
fractaldim,5155
FractalParameterEstimation,2373
fractD,2308
FRACTION,4961
fractional,4528
fracture,3104
fragility,72286
Fragman,3466
frailtyEM,4379
frailtyHL,3009
frailtyMMpen,2962
frailtypack,16440
frailtySurv,4741
frair,2591
framecleaner,5128
Frames2,2724
franc,9233
FRAPO,4742
frapplot,1873
FRB,1044
frbinom,2204
frbs,18308
FRCC,2426
frechet,3624
fredr,34935
free,2804
freealg,7005
freebird,2376
freecurrencyapi,3061
freedom,2462
freegroup,4233
FreeSortR,2612
freesurfer,2784
freesurferformats,10464
FREEtree,2234
freewall,1336
fRegression,6112
frenchCurve,2139
frenchdata,6082
FREQ,2967
freqdist,2374
freqdistributionNogives,8570
freqdom,5463
freqparcoord,4433
freqpcr,2533
FreqProf,2135
freqtables,5494
frequency,6336
frequencyConnectedness,9457
frequentdirections,1895
frequentistSSD,2294
frequentistSSDBinary,1032
FRESA.CAD,4972
fresh,176100
FRESHD,2111
freshr,2664
FrF2.catlg128,17089
FrF2,68823
FRI,2164
frictionless,8405
friends,2663
fritools,12668
fritools2,7323
FRK,10512
fRLR,2681
fromo,3184
frontier,12663
frontiles,2910
frostr,2456
froth,1831
frscore,6428
fruclimadapt,3469
fs,10617108
FSA,135513
FSAdata,12178
fsbrain,6804
fscache,4424
FSDAM,3070
fsdaR,3973
FSelector,32308
FSelectorRcpp,22676
fsemipar,3013
fsia,2001
FSinR,2401
FSInteract,5654
FSK2R,3007
fslr,5775
FSM,2212
fsn,3159
fso,4767
fspe,2750
fsr,3370
fSRM,3209
fssemR,2791
FSSF,1939
fst,135715
fst4pg,1781
Fstability,1706
fstcore,133099
fsthet,2180
FSTpackage,1955
ftaproxim,1783
ftDK,1808
ftExtra,39410
fTrading,17226
ftrCOOL,3555
ftsa,31542
FTSgof,510
ftsspec,1974
fucom,426
fude,3516
fuel,2133
fueleconomy,20305
fugue,1762
fuj,4737
fullfact,3279
fullRankMatrix,1094
fullROC,2194
fun,7414
func2vis,3030
FuncDiv,2893
funcharts,5188
funchir,3968
FunChisq,6158
FuncMap,2528
FuncNN,2043
FunctanSNP,2224
functional,29786
functiondepends,2761
funData,6719
fundiversity,5078
funFEM,5008
fungible,38021
funGp,6940
funique,1821
fUnitRoots,44035
funkycells,2229
funkyheatmap,4021
funmediation,3210
funModeling,19463
funneljoin,3265
FunnelPlotR,4919
funnelR,2277
funpca,2065
funprog,2446
funr,4967
funrar,5558
funreg,2471
funspace,4021
funspotr,3100
funStatTest,2600
FUNTA,1775
funtimes,7711
FunWithNumbers,3160
furniture,9668
furrr,998580
fusedMGM,2783
fuseMLR,223
fusen,8267
fuser,2550
fusionchartsR,3188
fusionclust,5572
FusionLearn,2506
futile.logger,770112
futile.options,741843
futility,2362
future.apply,2265982
future.batchtools,21953
future.callr,37598
future,2821128
future.mirai,2858
future.tests,3735
futureverse,3780
fuzzr,2509
Fuzzy.p.value,2058
FuzzyAHP,3901
FuzzyClass,3266
FuzzyDBScan,3702
fuzzyforest,6761
FuzzyImputationTest,8987
fuzzyjoin,442408
FuzzyLP,3062
FuzzyM,2130
FuzzyNumbers.Ext.2,3969
FuzzyNumbers,6687
FuzzyPovertyR,4855
FuzzyQ,1850
FuzzyR,3901
fuzzyRankTests,4062
FuzzyResampling,4503
fuzzySim,9905
FuzzySimRes,3002
FuzzyStatTra,1835
FuzzySTs,2843
fuzzywuzzyR,7209
FVDDPpkg,949
fwb,19390
FWDselect,2633
fwlplot,5324
FWRGB,2497
fxl,4628
fxregime,5127
fxTWAPLS,6140
fy,5839
g.data,6447
g.ridge,3339
G2Sd,3892
g3viz,2756
GA,89352
GABB,3771
GACFF,1838
GAD,10156
GADAG,5542
gadget3,3190
gafit,2571
GAGAs,2727
GAGBLUP,1728
gaiah,2641
gainML,1870
gains,20658
GAIPE,2461
galah,6985
galamm,3023
galigor,2347
gallery,560
GALLO,11463
galts,2916
galvanizer,2049
gam,205107
gam.hp,2796
gamair,19819
gambin,3586
gamboostLSS,18728
gamclass,4254
gamCopula,2643
GAMens,3227
gameR,3496
gamesGA,2277
GameTheory,3900
gamlr,12149
gamlss.add,8937
gamlss.cens,7171
gamlss.data,134765
gamlss.demo,3395
gamlss.dist,146939
gamlss.foreach,3871
gamlss,315092
gamlss.inf,4258
gamlss.lasso,2213
gamlss.mx,6516
gamlss.tr,9791
gamlssbssn,2012
gamlssx,1106
gamm4,106511
gamma,2748
Gammareg,3909
gammi,515
gammSlice,2359
gamreg,2231
gamRR,2655
gamsel,4147
gamselBayes,3077
gamstransfer,5576
ganDataModel,3669
ganGenerativeData,5399
GANPA,4475
GANPAdata,2040
gap.datasets,105603
gap,134065
GAparsimony,3050
gapclosing,2445
gapmap,6877
gapminder,345235
GARCHIto,2397
GARCHSK,3552
garchx,4990
GARCOM,3110
gargle,6340897
gargoyle,4631
garma,5825
garray,2009
GAS,9594
gasanalyzer,3998
gaselect,3615
gasfluxes,4119
gasmodel,4422
GaSP,2790
gasper,3945
gastempt,3578
gaston,58552
gatepoints,4262
gateR,3931
gatoRs,7977
GauPro,7920
gauseR,3432
gausscov,8774
gaussDiff,2228
gaussfacts,1880
GaussianHMM1d,2867
gaussplotR,3077
gaussquad,5778
GaussSuppression,4926
gawdis,6343
gb,2578
GB2,4803
GB2group,2180
GB5mcPred,2226
gbeta,2931
gbfs,4653
gbifdb,2758
GBJ,4633
gbm.auto,3991
gbm,331568
gbm2sas,2881
gbmt,5495
gbp,2817
gbRd,13990
gbs2ploidy,2338
gbts,5894
gbutils,107516
GCalcium,1865
GCalignR,4668
gCat,2768
gcbd,1759
GCCfactor,2332
GCD,3930
gcdnet,4321
gcerisk,2902
gcite,3174
gcKrig,3738
gclm,1795
gclus,301947
gcmr,4418
gconsensus,2907
gcookbook,51721
GCPBayes,2881
gcplyr,5833
GCPM,3488
GCSM,2240
gcTensor,1845
gcxgclab,2012
GD,25202
GDAdata,3179
gdalcubes,11458
gdalraster,10845
gdalUtilities,17763
gdata,602714
GDAtools,8423
gde,4009
gdi,6143
gdiff,2905
GDILM.ME,986
GDILM.SEIRS,244
GDILM.SIR,3916
gdim,2132
GDINA,10785
gdistance,42826
gdldata,2100
gdm,10107
gdpc,5022
GDPuc,5857
gds,3716
GDSARM,1870
gdtools,844665
gdverse,1965
gdxdt,4267
GE,7444
gear,3435
geboes.score,1735
GEC,1891
GECal,694
gecko,2701
GeDS,3781
gee,106388
GEEaSPU,2003
geeasy,9024
geeCRT,3256
geecure,2140
geeM,20219
GEEmediate,3204
geepack,184742
geesmv,2799
geessbin,2350
geeVerse,2554
geex,12583
geigen,12362
geiger,47355
GEInfo,1785
GEint,689
GEInter,2729
gellipsoid,2624
gelnet,2749
GEmetrics,1466
gemini.R,1380
gemma2,2403
gems,3949
gemtc,21674
gen2stage,1954
gen3sis,9983
gen5helper,2063
gena,2293
GenAI,2794
genalg,18265
GenAlgo,2812
genBaRcode,4022
GenBinomApps,6945
gencor,2763
genCountR,2025
gendata,4250
gender,21250
genderBR,3281
GenderInfer,2633
genderstat,2501
gendist,2320
GENEAclassify,5248
GENEAread,4976
GeneCycle,4234
geneExpressionFromGEO,4171
GeneF,3217
geneHummus,2186
genekitr,9362
genemodel,2066
GeneNet,9820
GeneNMF,4209
genepi,3354
genepop,7014
generalCorr,6431
generalhoslem,12207
GeneralisedCovarianceMeasure,2388
GeneralizedHyperbolic,139817
GeneralizedUmatrix,6455
GeneralizedWendland,9106
GeneralOaxaca,2114
generator,3546
GenericML,3519
generics,10205426
genero,2360
GeneScape,2011
GeneScoreR,1015
geneset,5300
GenEst,6228
genesysr,3920
genetic.algo.optimizeR,7946
geneticae,2859
genetics,37272
GeneticSubsetter,2228
GeNetIt,2827
genfrn,1350
GenHMM1d,206
genie,3746
genieBPC,9077
genieclust,8032
genio,91124
geniusr,3956
genlasso,7182
GENLIB,4998
genlogis,2782
GenMarkov,2942
genMCMCDiag,1823
GENMETA,2968
geno2proteo,2559
genodds,2973
genogeographer,2571
GenomeAdmixR,3098
genomic.autocorr,2572
genomicper,7224
GenomicSig,587
GenomicTools.fileHandler,5053
genoPlotR,5882
GenoPop,739
GenOrd,6305
GenoScan,2580
GenoTriplo,3055
genpathmox,3683
genpwr,3585
genridge,6202
GenSA,97311
genscore,3117
genSEIR,2332
genset,1814
gensphere,2131
genstab,2559
genSurv,2912
gensvm,10092
GenTag,1792
genTS,2467
GenTwoArmsTrialSize,2571
GenWin,3419
GeoAdjust,3168
geoAr,2576
geoarrow,4547
geoBayes,4840
geobr,31597
geocacheR,2028
geocausal,3884
geocmeans,3976
geocomplexity,1234
geodaData,3807
geodata,73003
geodetector,2116
geodimension,3280
geodist,31474
geodiv,4637
geodl,779
geodrawr,2357
GeodRegr,1932
geoelectrics,2798
geofacet,13148
geofi,5916
GeoFIS,1827
geoFKF,2699
geoFourierFDA,2774
geoGAM,2537
geogenr,97702
geogrid,14404
geohabnet,2789
geohashTools,11458
geoheatmap,707
geojson,56543
geojsonio,69571
geojsonR,8492
geojsonsf,351491
geomander,4900
GEOmap,14057
geomapdata,6305
GeomArchetypal,1723
geomaroc,2191
geomerge,3335
geometa,92891
geometries,400342
geometry,171960
geommc,1397
geomod,2596
GeoModels,8373
GeoMongo,3488
geomorph,28271
geomtextpath,53241
geomultistar,3097
geonames,10058
geonapi,5602
geonetwork,8648
geonode4R,1834
geoperu,2358
geoR,67377
GeoRange,2382
georefdatar,2053
georob,7225
geos,14041
geoSAE,2194
geosapi,6420
geoscale,8413
geosed,1892
geosimilarity,2940
geospark,8136
geosphere,575197
geospt,4819
geosptdb,2641
geostan,8567
geostats,4456
geostatsp,7778
GeoThinneR,1160
geotools,2260
geotoolsR,1264
geotopbricks,4950
GeoTox,430
geoTS,3209
geovol,1870
GeoWeightedModel,3421
geozoo,17326
gepaf,2948
GephiForR,757
geppe,3515
gerbil,2627
gerda,711
gerefer,630
GerminaR,3961
germinationmetrics,11375
GeRnika,694
gert,2243765
gesca,1248
GESE,12015
gesisdata,2522
geslaR,2304
gesso,2897
gestalt,3708
gestate,3783
GET,10980
getable,2854
GetBCBData,8684
GETdesigns,2927
GetDFPData,11039
GetDFPData2,9870
getDTeval,3011
GetFREData,2366
getip,16248
getLattes,2099
GetLattesData,4906
getmstatistic,2889
getopt,450953
GetoptLong,205094
getPass,433967
getProxy,2428
GetQuandlData,3190
gets,11990
getspanel,3470
getspres,2442
GetTDData,6634
gettz,10355
getwiki,2273
GEVACO,2706
GEVcdn,3172
gexp,2666
geysertimes,3198
GFA,4097
gfboost,1963
GFD,4597
GFDmcv,2230
GFDrmst,1914
GFDrmtl,495
GFDsurv,3242
GFE,3754
gfer,3931
GFGM.copula,2430
gfiExtremes,2769
GFisher,2585
gfiUltra,1836
GFM,2928
gfonts,397862
gfoRmula,7053
gfoRmulaICE,278
gFormulaMI,2100
gfunctions,1372
gg.gap,6205
gg1d,231
ggalign,2557
ggaligner,1979
ggalignment,2569
ggallin,3557
ggalluvial,175959
GGally,1126083
ggamma,2456
gganimate,236817
ggarchery,5999
ggarrow,3995
ggautomap,1917
ggbeeswarm,280955
ggbiplot,53447
ggblanket,12332
ggblend,3102
ggborderline,4311
ggbrace,3129
ggbrain,3890
ggbreak,54079
ggbrick,1882
ggBubbles,2040
ggbuildr,2080
ggchangepoint,2943
ggcharts,5560
ggChernoff,3711
GGClassification,1845
ggcleveland,2602
ggcompare,768
ggcorrplot,374406
ggdag,55098
ggdaynight,3963
ggdemetra,5728
ggdendro,181382
ggdensity,9017
ggdist,334603
ggdmc,3613
ggDoE,3433
ggDoubleHeat,3464
gge,16294
ggeasy,17377
GGEBiplots,4356
ggeffects,369978
ggenealogy,3342
ggetho,6963
ggExtra,139533
ggfacto,3530
ggfields,1750
ggfigdone,980
ggFishPlots,3214
ggfittext,156799
ggfixest,4799
